what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.edit.text.folding.collapse",1275631309198
executed,command,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.edit.text.folding.collapse",1275631309385
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275631319838
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275631323229
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275631325245
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275631384044
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1275631391013
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1275631397216
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275631397623
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275631398638
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275631402029
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275631705044
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275631721904
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275631726294
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1275631741764
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1275631743389
executed,command,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.edit.text.folding.collapse",1275631746170
executed,command,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.edit.text.folding.collapse",1275631747233
executed,command,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.edit.text.folding.collapse",1275631747608
executed,command,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.edit.text.folding.collapse",1275631748420
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275631751702
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1275631757577
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1275631757846
activated,editor,com.instantiations.designer.core,7.4.0.r35x201005090400,"com.instantiations.designer.core.guiEditor",1275631758690
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1275631808784
